"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"IaaS Reactive Autoscaling Performance Challenges","V. Podolskiy; A. Jindal; M. Gerndt","Chair for Computer Architecture and Parallel Systems Technical, University of Munich Garching (near Munich), Germany; Chair for Computer Architecture and Parallel Systems Technical, University of Munich Garching (near Munich), Germany; Chair for Computer Architecture and Parallel Systems Technical, University of Munich Garching (near Munich), Germany",2018 IEEE 11th International Conference on Cloud Computing (CLOUD),"11 Sep 2018","2018","","","954","957","The main feature of a cloud application is its scalability. Major IaaS cloud services providers (CSP) employ autoscaling on the level of virtual machines (VM). Other virtualization solutions (e.g. containers, pods) can also scale. An application scales in response to change in observed metrics, e.g. in CPU utilization. Occasionally, cloud applications exhibit the inability to meet the Quality of Service (QoS) requirements during the scaling caused by the reactivity of autoscaling solutions. This paper provides the results of the autoscaling performance evaluation for two-layered virtualization (VMs and Kubernetes pods) conducted in the public clouds of AWS, Microsoft and Google using the approach and the Autoscaling Performance Measurement Tool developed by the authors.","2159-6190","978-1-5386-7235-8","10.1109/CLOUD.2018.00144","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8457912","autoscaling performance;autoscaling;multilayered autoscaling;cloud computing","Cloud computing;Quality of service;Measurement;Virtualization;Google;Tools;Scalability","","22","","10","IEEE","11 Sep 2018","2-7 July 2018","2-7 July 2018","IEEE","IEEE Conferences"
"A Cloud Computing-Enabled ESP32-CAM System for Real-Time Object Recognition with Feedback","S. T. Nowroz; N. M. Saleh; F. Amsaad; M. I. Ibrahem","Computer Science and Engineering, Wright State University, Ohio, USA; Computer Science and Engineering, Wright State University, Ohio, USA; Computer Science and Engineering, Wright State University, Ohio, USA; School of Computer and Cyber Sciences, Augusta University, Augusta, GA, USA","2025 1st International Conference on Secure IoT, Assured and Trusted Computing (SATC)","4 Sep 2025","2025","","","1","5","This paper presents a hybrid IoT architecture that integrates edge computing with cloud processing for real-time, low-cost object recognition. It utilizes an ESP32-CAM, a popular microcontroller with WiFi capabilities integrated with a camera sensor, to capture images and transmit them via Message Queuing Telemetry Transport (MQTT) to AWS, where a Single Shot MultiBox Detector (SSD) model trained on the Common Objects in Context (COCO) dataset processes them for object detection. The system provides in-circuit feedback by controlling General Purpose Input/Output (GPIO) pins, enabling immediate action execution. Performance evaluations show an object detection accuracy of $81.25-83.6 \%$ with an average latency of 5.1 seconds. The study highlights scalability, security, and cost-efficiency, with future improvements targeting reduced latency, enhanced security, and expanded industrial applications.","","979-8-3315-1420-4","10.1109/SATC65530.2025.11137265","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11137265","Real-time Object Recognition;Edge Computing;Cloud Integration;Distributed Computing","Cloud computing;Trusted computing;Scalability;Object detection;Real-time systems;Object recognition;Security;Telemetry;Wireless fidelity;Edge computing","","","","31","IEEE","4 Sep 2025","25-27 Feb. 2025","25-27 Feb. 2025","IEEE","IEEE Conferences"
"An Advanced Multi-Model Cloud Services using Load Balancing Algorithms","R. R. Dornala","Cloud Architect, USA",2023 5th International Conference on Inventive Research in Computing Applications (ICIRCA),"28 Aug 2023","2023","","","1065","1071","Cloud computing is the domain that can provide online services to people without any hardware requirement. Cloud computing has become an emerging technology for companies migrating into cloud computing. Cloud computing offers several advantages for the users, such as data storage, security for data, load balancing, and cloud hosting. Every cloud user needs on-demand services that can provide online services based on applications-several issues identified in the cloud domain, such as security, load balancing, and cloud deployment. Security is a significant task in cloud computing, and it focuses on using cloud resources such as software, data storage, and managing power utilizing the internet. In cloud computing, organizations use third-party service providers to host their applications and data in data centers distributed across the globe. Load balancing is a crucial aspect of cloud computing that ensures efficient utilization of resources and maximum availability of applications and services. In cloud computing, load balancing refers to distributing network traffic across multiple servers, virtual machines (VMs), or other resources to optimize usage and avoid overloading any single help. This research study introduced a multi-model approach, which can provide the double pack security model for the cloud data stored by the users. An advanced load balancing system is introduced to manage multiple users simultaneously to overcome the cloud server crashing issue and provides better cloud deployment for the cloud applications. All these algorithms provide better cloud services to the clients. The evaluation results show the performance of the proposed models in terms of service availability.","","979-8-3503-2142-5","10.1109/ICIRCA57980.2023.10220892","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10220892","Virtual Machines (VMs);Cloud Computing;Load Balancing;Security Algorithms","Cloud computing;Heuristic algorithms;Memory;Distributed databases;Telecommunication traffic;Load management;Virtual machining","","14","","16","IEEE","28 Aug 2023","3-5 Aug. 2023","3-5 Aug. 2023","IEEE","IEEE Conferences"
"A Preliminary Private Cloud for Remote Sensing Image Data Processing","Z. Li; X. Li; T. Liu","Equipment Academy of PLA Beijing, China; Equipment Academy of PLA Beijing, China; Academy of Armored Force Engineering, Beijing, China",2015 7th International Conference on Intelligent Human-Machine Systems and Cybernetics,"23 Nov 2015","2015","1","","185","187","With the high volume, velocity and variety characteristics, remote sensing(RS) data has been regarded as a typical big data. Cloud computing is a powerful technology in big data era. The Huge computing power of cloud computing could be leveraged in RS image data processing. This paper proposed a preliminary private cloud for RS image processing. The two cornerstone components of the private cloud was private cloud storage engine(PCSE) and private cloud computing engine(PCCE). The PCSE was responsible for the data storage while the PCCE is responsible for data processing. The private cloud had been implemented and used in our RS image processing project. Experiments results illustrated that the private cloud was effective for RS image processing.","","978-1-4799-8646-0","10.1109/IHMSC.2015.10","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7334681","private cloud;remote sensing image processing;private cloud storage engine;private cloud computing engine","Cloud computing;Image processing;Computers;Yttrium;Remote sensing;Data processing;Engines","","6","","17","IEEE","23 Nov 2015","26-27 Aug. 2015","26-27 Aug. 2015","IEEE","IEEE Conferences"
"Environmental and disaster sensing using cloud computing infrastructure","S. Suakanto; S. H. Supangkat; Suhardi; R. Saragih; T. A. Nugroho; I. G. B. B. Nugraha","School of Electrical Engineering and Informatics, Institut Teknologi Bandung, Bandung, Indonesia; School of Electrical Engineering and Informatics, Institut Teknologi Bandung, Bandung, Indonesia; School of Electrical Engineering and Informatics, Institut Teknologi Bandung, Bandung, Indonesia; Mathematic Department, Instltut Teknologi Bandung, Bandung, Indonesia; Electrical Engineering, Institut Teknologi Harapan Bangsa, Bandung, Bandung, Indonesia; School of Electrical Engineering and Informatics, Institut Teknologi Bandung, Bandung, Indonesia",2012 International Conference on Cloud Computing and Social Networking (ICCCSN),"14 Jun 2012","2012","","","1","6","The remote monitoring system is growing very rapidly due to the growth of supporting technologies as well. Problem that may occur in remote monitoring such as the number of objects to be monitored and how fast, how much data to be transmitted to the data center to be processed properly. This study proposes using a cloud computing infrastructure as processing center in the remote sensing data. This study focuses on the situation for sensing on the environment condition and disaster early detection. Where those two things, it has become an important issue, especially in big cities big cities that have many residents. This study proposes to build the conceptual and also prototype model in a comprehensive manner from the remote terminal unit until development method for data retrieval. We also propose using FTR-HTTP method to guarantee the delivery from remote client to server.","","978-1-4673-1816-7","10.1109/ICCCSN.2012.6215712","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6215712","remote monitoring;online;cloud computing;environment;disaster","Sensors;Monitoring;Cloud computing;Servers;Cities and towns;Computer architecture;Virtual machining","","6","","10","IEEE","14 Jun 2012","26-27 April 2012","26-27 April 2012","IEEE","IEEE Conferences"
"Cloud computing framework for smart grid applications","B. Bitzer; E. S. Gebretsadik","South Westphalia University of Applied Sciences, Soest, Germany; South Westphalia University of Applied Sciences, Soest, Germany",2013 48th International Universities' Power Engineering Conference (UPEC),"20 Jan 2014","2013","","","1","5","The future power grid expected to accommodate and integrates all new kinds of distributed renewable energy generations, intelligent energy management systems to accommodate the ever growing energy demand. This fact leads the trend of power grid to shift to the Smart Grid that uses advanced communication, smart meters, sensors and information technologies to create an automated, intelligent and widely distributed energy delivery network. A huge amount of row data is collected by smart meters and sensors from the end user and different part of the network to the computation system. Subsequently, this considerably big amount of data must be processed, analyzed and stored in a cost effective ways. In this manner, an enormous pool of computing resources and storage must be provided to compute this vast amount of data. Researchers have been suggesting different solutions. A distributed and parallel computing techniques for future power system, Grid computing [1], fast parallel processing of the mass data in cloud computing [2], and smart grid control software in cloud computing architecture [3]. This paper discussed the feasibility study of the handling of monitoring of renewable energy in smart grid on cloud computing framework retaining smart grid security, analysis of the availability of Energy management software tools in smart grid using cloud computing, design of a demonstrator and realization of demonstration for further education purpose to utilize the advantage of cloud computing distributed and scalable nature.","","978-1-4799-3254-2","10.1109/UPEC.2013.6714855","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6714855","Cloud Computing;Smart Grid;distributed computing","Cloud computing;Smart grids;Monitoring;Energy management;Educational institutions","","42","","15","IEEE","20 Jan 2014","2-5 Sept. 2013","2-5 Sept. 2013","IEEE","IEEE Conferences"
"PU-ABE: Lightweight Attribute-Based Encryption Supporting Access Policy Update for Cloud Assisted IoT","S. Belguith; N. Kaaniche; G. Russello","Cyber Security Foundry, The University of Auckland, New Zealand; Telecom SudParis, Univ. Paris-Saclay, France; Cyber Security Foundry, The University of Auckland, New Zealand",2018 IEEE 11th International Conference on Cloud Computing (CLOUD),"11 Sep 2018","2018","","","924","927","Cloud-assisted IoT applications are gaining an expanding interest, such that IoT devices are deployed in different distributed environments to collect and outsource sensed data to remote servers for further processing and sharing among users. On the one hand, in several applications, collected data are extremely sensitive and need to be protected before outsourcing. Generally, encryption techniques are applied at the data producer side to protect data from adversaries as well as curious cloud provider. On the other hand, sharing data among users requires fine grained access control mechanisms. To ensure both requirements, Attribute Based Encryption (ABE) has been widely applied to ensure encrypted access control to outsourced data. Although, ABE ensures fine grained access control and data confidentiality, updates of used access policies after encryption and outsourcing of data remains an open challenge. In this paper, we design PU-ABE, a new variant of key policy attribute based encryption supporting efficient access policy update that captures attributes addition to access policies. PU-ABE contributions are multifold. First, access policies involved in the encryption can be updated without requiring sharing secret keys between the cloud server and the data owners neither re-encrypting data. Second, PU-ABE ensures privacy preserving and fine grained access control to outsourced data. Third, ciphertexts received by the end-user are constant sized and independent from the number of attributes used in the access policy which affords low communication and storage costs.","2159-6190","978-1-5386-7235-8","10.1109/CLOUD.2018.00137","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8457905","Constant-size Attribute based encryption, Access policy update, Cloud assisted IoT, Confidentiality, Access control","Encryption;Servers;Access control;Cloud computing;Boolean functions","","27","","20","IEEE","11 Sep 2018","2-7 July 2018","2-7 July 2018","IEEE","IEEE Conferences"
"Key Technologies and challenges in IoT Edge Computing","S. Naveen; M. R. Kounte","School of Computing & IT, REVA University, Bengaluru, India; School of Electronics and Communication, REVA University, Bengaluru, India","2019 Third International conference on I-SMAC (IoT in Social, Mobile, Analytics and Cloud) (I-SMAC)","12 Mar 2020","2019","","","61","65","In recent years, the tremendous growth of interconnected devices results in a new technology called Internet of Things (IoT). Cloud computing assists the IoT applications to store the data and perform computation in order to control and manage the vast amount of data generated by these IoT devices. But the major challenge in Cloud computing is to meet requirements of many real-time applications of Internet of Things. Whereas, Edge is a computing architecture that helps to communicate, manage, store, and processes the data that quickly returns the response. This is made possible by moving these functionalities closer to the end users. Edge computing and cloud computing are independent as wells as mutually beneficial to many applications. This paper discusses the overview of IoT, communication technologies and protocols required for IoT, data transfer in IoT. Cloud services to store, process and to analyze the data generated from IoT devices are explored.","","978-1-7281-4365-1","10.1109/I-SMAC47947.2019.9032541","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9032541","Cloud computing;Edge computing;IoT","Cloud computing;Edge computing;Internet of Things;Computer architecture;Protocols;Real-time systems;Sensors","","60","","20","IEEE","12 Mar 2020","12-14 Dec. 2019","12-14 Dec. 2019","IEEE","IEEE Conferences"
"Improved cost-based algorithm for task scheduling in cloud computing","S. Selvarani; G. S. Sadhasivam","Department of Information Technology, Tamilnadu College of Engineering, Coimbatore, India; Department of Computer Science and Engineering, PSG College of Technology, Coimbatore, India",2010 IEEE International Conference on Computational Intelligence and Computing Research,"31 Jan 2011","2010","","","1","5","Cloud computing has been build upon the development of distributed computing, grid computing and virtualization. Since cost of each task in cloud resources is different with one another, scheduling of user tasks in cloud is not the same as in traditional scheduling methods. The objective of this paper is to schedule task groups in cloud computing platform, where resources have different resource costs and computation performance. Due to job grouping, communication of coarse-grained jobs and resources optimizes computation/communication ratio. For this purpose, an algorithm based on both costs with user task grouping is proposed. The proposed scheduling approach in cloud employs an improved cost-based scheduling algorithm for making efficient mapping of tasks to available resources in cloud. This scheduling algorithm measures both resource cost and computation performance, it also improves the computation/communication ratio by grouping the user tasks according to a particular cloud resource's processing capability and sends the grouped jobs to the resource.","","978-1-4244-5967-4","10.1109/ICCIC.2010.5705847","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5705847","Cloud computing;Scheduling;Virtualization;Coarse-grained jobs","Cloud computing;Scheduling algorithm;Scheduling;Computational modeling;Computer architecture;Costing","","137","2","9","IEEE","31 Jan 2011","28-29 Dec. 2010","28-29 Dec. 2010","IEEE","IEEE Conferences"
"Performance evaluation of cloud datacenters using various green computing tactics","M. Bala; Devanand","University of Jammu, Jammu, Jammu and Kashmir, IN; Department of C.S. & IT, Central University of Jammu, J&K, INDIA",2015 2nd International Conference on Computing for Sustainable Global Development (INDIACom),"4 May 2015","2015","","","956","961","Traditionally, the primary focus of datacenter and network designers has been on the performance improvement and high system throughput. Energy consumption has been rarely a design consideration. But in the recent years, the ICT sector has grown exponentially and many studies, on energy consumption of datacenters, reveal that there is requirement of developing new mechanisms, for using energy efficiently in ICT area. Datacenters comprising of computing and communicating devices, are responsible for Green House Gas ( like CO2 ) emissions and adds a lot to carbon footprints due to non power aware hardware and software designs. In the present work, various green computing concepts that can be implemented at hardware as well as software levels to reduce power consumption, have been studied. The experimental work presents the simulation environment that captures the energy consumption of computing and communicating devices of the cloud environment. It also demonstrates the effectiveness of various green computing tactics over the classical methods of computing using various datacenter architectures.","","978-9-3805-4416-8","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7100389","Cloud Computing;Dynamic Power Management;Dynamic Voltage Frequency Scaling;Energy Efficiency;Green Computing;Green Cloud Simulator","Energy consumption;Servers;Power demand;Computer architecture;Clouds;Cloud computing;Green computing","","2","","22","","4 May 2015","11-13 March 2015","11-13 March 2015","IEEE","IEEE Conferences"
"Cloud Governance","B. Thuraisingham","Computer Science Dept., The University of Texas at Dallas, Richardson, TX, USA",2020 IEEE 13th International Conference on Cloud Computing (CLOUD),"18 Dec 2020","2020","","","86","90","Corporate governance has received a lot of prominence since the accounting scandals of the early 2000s. Corporate governance not only includes maintaining correct financial records, but also the information technology aspects of the corporation. These include cyber security governance, artificial intelligence governance and cloud governance. Most corporations are migrating their data, software and processes to the cloud and therefore it is critical that the cloud be governed by appropriate policies and procedures. We also need cloud governance frameworks. The roles and responsibilities of the people involved have to be clearly identified. In this paper we discuss some of the essential points of cloud governance.","2159-6190","978-1-7281-8780-8","10.1109/CLOUD49709.2020.00025","Air Force Office of Scientific Research; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9284234","Cloud;Cloud Governance Frameworks;Cloud Strategy;Cyber Security and Privacy;Risk;Evaluation and Certification;Artificial Intelligence;Chief Cloud Officer","Cloud computing;Social networking (online);Unsolicited e-mail;Software;Security;Artificial intelligence;Computer crime","","7","","25","IEEE","18 Dec 2020","19-23 Oct. 2020","19-23 Oct. 2020","IEEE","IEEE Conferences"
"High Performance Computing for Finite Element in Cloud","B. Xiaoyong","Institution of structure and mechanics, China Academy of Engineering and Physics, Mianyang, Sichuan, China",2011 International Conference on Future Computer Sciences and Application,"1 Aug 2011","2011","","","51","53","Cloud computing is a new trend of computer science and technology. Cloud computing may become a major tool for researchers to access processors and storage. Cloud computing brings both opportunities and challenges to high performance computing (HPC). Infinite on-demand computing resource can make HPC much more convenient and common than ever before. However, the virtualization paradigm which has been widely used in the cloud computing systems will decrease the running efficiency of the physic machine. We described some difficulties to implement high performance computing of finite element analysis in the cloud computing systems, and gave some candidate solutions in this article.","","978-1-4577-0317-1","10.1109/ICFCSA.2011.18","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5968023","finite element;cloud computing","Cloud computing;Finite element methods;Computers;Computational modeling;Virtual machining;Program processors;Load modeling","","6","","3","IEEE","1 Aug 2011","18-19 June 2011","18-19 June 2011","IEEE","IEEE Conferences"
"Cloud computing security: Fine-grained analysis and security approaches","A. Alfath; K. Baina; S. Baina","ENSIAS, Mohammed V University at Souissi, Morocco; ENSIAS, Mohammed V University at Souissi, Morocco; ENSIAS, Mohammed V University at Souissi, Morocco",2013 National Security Days (JNS3),"12 Sep 2013","2013","","","1","6","Cloud computing is a new paradigm for hosting and delivering services over the internet. In this paper, we aim to pinpoint the challenges and issues related to the Cloud computing security and also to discuss some promising approaches to encounter these concerns. Despite the potential benefits that cloud computing offers, the model security is not mature yet. Indeed, security is considered as the major obstacle to faster and more widespread adoption of cloud computing. In the scope of this paper, we will emphasize the impact of the cloud computing characteristics and properties such as Multitenancy and Elasticity on the security model. We will provide detailed analysis of the risks associated with these properties and also with the Virtualizatkin which is a cornerstone of some cloud implementations. A second part of this paper will be dedicated to discuss some promising approaches to overcome the security issues in the cloud paradigm.","","978-1-4799-0324-5","10.1109/JNS3.2013.6595465","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6595465","Cloud computing;Multitenancy;Elasticity;Virtualization;cloud computing Security;Cloud provider;SaaS;PaaS;IaaS;Security Approaches;Twin clouds;Cipher cloud","Cloud computing;Computational modeling;Cryptography;IEEE Potentials;Elasticity;Analytical models","","1","","14","IEEE","12 Sep 2013","26-27 April 2013","26-27 April 2013","IEEE","IEEE Conferences"
"A genetic algorithm inspired task scheduling in cloud computing","M. Agarwal; G. M. S. Srivastava","Dept. of Physics & Computer Science, Dayalbagh Educational Institute, Agra, India; Dept. of Physics & Computer Science, Dayalbagh Educational Institute, Agra, India","2016 International Conference on Computing, Communication and Automation (ICCCA)","16 Jan 2017","2016","","","364","367","In the current scenario, Cloud computing carved itself as an emerging technology which enables the organization to utilize hardware, software and applications without any upfront cost over the internet. The challenge before the cloud service provider is, how efficiently and effectively the underlying computing resources like virtual machines, network, storage units, and bandwidth etc. should be managed so that no computing device is in under-utilization or over-utilization state in a dynamic environment. A good task scheduling technique is always required for the dynamic allocation of the task to avoid such a situation. Through this paper we are going to present the Genetic Algorithm based task scheduling technique, which will distribute the load effectively among the virtual machine so that the overall response time (QoS) should be minimal. A comparison of this Genetic Algorithm based task scheduling technique is performed on CloudSim simulator which shows that, this will outperform the existing techniques like Greedy based, First - Come first - Serve (FCFS) techniques.","","978-1-5090-1666-2","10.1109/CCAA.2016.7813746","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7813746","Cloud Computing;Cloud Service provider;Genetic Algorithm;Virtual Machine;QoS","Cloud computing;Processor scheduling;Genetic algorithms;Scheduling;Sociology;Statistics;Virtual machining","","37","","12","IEEE","16 Jan 2017","29-30 April 2016","29-30 April 2016","IEEE","IEEE Conferences"
"Protection of Personal Information in the South African Cloud Computing environment: A framework for Cloud Computing adoption","D. E. Skolmen; M. Gerber","School of Information and Communication Technology, Nelson Mandela Metropolitan University, Port Elizabeth, South Africa; School of Information and Communication Technology, Nelson Mandela Metropolitan University, Port Elizabeth, South Africa",2015 Information Security for South Africa (ISSA),"23 Nov 2015","2015","","","1","10","Cloud Computing has advanced to the point where it may be considered an attractive proposition for an increasing number of South African organizations, yet the adoption of Cloud Computing in South Africa remains relatively low. Many organizations are hesitant to adopt Cloud solutions due to a variety of inhibiting factors and concerns that lead to the mistrust in Cloud Computing. One of the major concerns identified is information security within the Cloud Computing environment. The approaching commencement of new information security legislation in South Africa, known as the Protection of Personal Information Act (POPI), may provide an ideal opportunity to address the information security-related concerns and foster a trust relationship between potential Cloud users and Cloud providers. POPI applies to anyone who processes personal information and regulates how they must handle, store and secure that information. Cloud providers who can demonstrate that they protect personal information may be more trustworthy and therefore more attractive to potential Cloud users. This paper discusses a proposed Framework for Cloud Computing Adoption which could assist South African Cloud providers in approaching compliance with the POPI Act, providing transparency and accountability to potential Cloud users, fostering a trust relationship and ultimately promoting the adoption of Cloud Computing in South Africa.","","978-1-4799-7755-0","10.1109/ISSA.2015.7335049","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7335049","cloud computing;POPI;cloud adoption;trust;information security legislation;information security;privacy","Cloud computing;Organizations;Costs;Legislation;Protection;Computational modeling;Privacy;Virtualization;Software as a service;Regulation","","4","","44","IEEE","23 Nov 2015","12-13 Aug. 2015","12-13 Aug. 2015","IEEE","IEEE Conferences"
"Reliable Deep Reinforcement Learning Approach for Resource Scheduling in Cloud Computing","R. Methuku; L. A. R. Uppalapati; S. Llla","Ring Central INC, Colorado, USA; Premera Blue cross, Colorado, USA; IV Charter Communications INC, Colorado, USA",2025 Second International Conference on Networks and Soft Computing (ICNSoC),"23 Jan 2026","2025","","","1","6","Cloud computing has evolved as a major processing and storage platform in current workload applications. With integration of cloud computing to different real time application such as Internet of Things, big data analysis and industry 4.0 workload, cloud computing has got engaged with large computation for data mapping to cloud resources. Optimal methods for scheduling task in reducing delay and proper resource utilization is much needed objectives in cloud computing. In recent, cloud automation has evolved as an optimal solution to resource utilization in large scale cloud computing. Advanced learning approach such as deep reinforcement learning (DRL) is used for automation of scheduling resources in large scale computing. This paper, outline a method for improving deep reinforcement learning for reliable scheduling of resource utilization in cloud computing. Proposed reliable-DRL (R-DRL) method when compared with reinforcement learning (RL) and deep reinforcement learning with long short-term memory (DRLSTM) shown decrease in request overhead, and latency metric, and an increase in processing success rate for cloud computing.","","979-8-3315-3844-6","10.1109/ICNSoC66817.2025.00025","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344219","Cloud Computing;Deep Reinforcement Learning;Reliable Factor;Resource Scheduling","Cloud computing;Job shop scheduling;Automation;Q-learning;Processor scheduling;Deep reinforcement learning;Real-time systems;Resource management;Reliability;Monitoring","","","","20","IEEE","23 Jan 2026","12-14 June 2025","12-14 June 2025","IEEE","IEEE Conferences"
"Factors influencing information privacy concern in cloud computing environment","A. M. Z. Asadullah; I. O. Oyefolahan","International Islamic University Malaysia, Kuala Lumpur, Wilayah Persekutuan, MY; International Islamic University Malaysia, Kuala Lumpur, Wilayah Persekutuan, MY",2015 International Symposium on Mathematical Sciences and Computing Research (iSMSC),"20 Oct 2016","2015","","","238","242","Cloud computing technology is one of the newest technologies widely used by consumers globally due to its advantages. One of the common advantages is that users can get access to applications and their own files and data on demand. However, there are privacy concerns and issues which discourage users from being active in cloud computing. This paper attempts to investigate the factors that influence information privacy concern in cloud computing environment by using a quantitative research approach. A total of 340 cases were gathered from a sampled population of students. Based on SPSS analysis, the study found that perceived privacy risk is influencing information privacy concern in cloud computing environment. Meanwhile, perceived privacy control and perceived effectiveness of privacy policy have no significant impact on information privacy concern in cloud computing environment.","","978-1-4799-7896-0","10.1109/ISMSC.2015.7594059","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7594059","privacy concern;cloud computing;perceived effectivness of privacy policy;privacy control;cloud;privacy risk in cloud","Privacy;Cloud computing;Google;Computers;Reliability;Computational modeling;Data privacy","","2","","29","IEEE","20 Oct 2016","19-20 May 2015","19-20 May 2015","IEEE","IEEE Conferences"
"Review on Various Techniques of Energy Saving in Mobile Cloud Computing","P. K. Thakur; A. Verma","UIET, Panjab University Chandigarh; UIET, Panjab University Chandigarh",2015 Fifth International Conference on Advanced Computing & Communication Technologies,"6 Apr 2015","2015","","","530","533","Mobile cloud computing (MCC) enables numerous associated mobile users to access the abundant cloud computing resources. A fundamental issue in the mobile application platform is to make deployment decision for individual tasks, when there is major concern of battery life of the mobile device for the experience of mobile user. Offloading is an effective method for extending the life time of mobile devices by executing some components of applications remotely. (E.g. Processing applications on mobile cloud). The main aim of this paper is to explore different energy saving techniques for mobile cloud. Energy saving is becoming an important and hot research topic in mobile computing. Increasing number of mobile users and various application platforms bring a new attention to energy saving in mobile cloud computing and services.","2327-0659","978-1-4799-8488-6","10.1109/ACCT.2015.104","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7079140","Energy Saving;Mobile Cloud Computing;Offloading","Mobile communication;Cloud computing;Mobile handsets;Mobile computing;Cloning;Servers;Green computing","","7","","16","IEEE","6 Apr 2015","21-22 Feb. 2015","21-22 Feb. 2015","IEEE","IEEE Conferences"
"A survey on resource allocation techniques in cloud computing","D. Kumar; A. S. Singh","Galgotias University, India; Galgotias University, India","International Conference on Computing, Communication & Automation","6 Jul 2015","2015","","","655","660","Cloud Computing is an emerging technology which provides on-demand service, and it offers dynamic computing infrastructure and allocation of resources in an optimal way. The users demand to access resources is increasing now-a-day, due to this it becomes very hard to allocate cloud resources efficiently and accurately to the customers that satisfy requirements of customers or usersand preserve the service level agreement(SLA). In this paper a detailed study is done on various cloud resource allocation strategies.","","978-1-4799-8890-7","10.1109/CCAA.2015.7148454","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7148454","Cloud Computing;Resource allocation;SLA","Resource management;Cloud computing;Computational modeling;Heuristic algorithms;Dynamic scheduling;Computer architecture;Virtual machining","","6","","17","IEEE","6 Jul 2015","15-16 May 2015","15-16 May 2015","IEEE","IEEE Conferences"
"mCloud: A Context-Aware Offloading Framework for Heterogeneous Mobile Cloud","B. Zhou; A. V. Dastjerdi; R. N. Calheiros; S. N. Srirama; R. Buyya","Cloud Computing and Distributed Systems (CLOUDS) Laboratary, Department of Computing and Information Systems, University of Melbourne, Australia; Cloud Computing and Distributed Systems (CLOUDS) Laboratary, Department of Computing and Information Systems, University of Melbourne, Australia; Cloud Computing and Distributed Systems (CLOUDS) Laboratary, Department of Computing and Information Systems, University of Melbourne, Australia; Mobile Cloud Lab, Institute of Computer Science, University of Tartu, Estonia; Cloud Computing and Distributed Systems (CLOUDS) Laboratary, Department of Computing and Information Systems, University of Melbourne, Australia",IEEE Transactions on Services Computing,"5 Oct 2017","2017","10","5","797","810","Mobile cloud computing (MCC) has become a significant paradigm for bringing the benefits of cloud computing to mobile devices' proximity. Service availability along with performance enhancement and energy efficiency are primary targets in MCC. This paper proposes a code offloading framework, called mCloud, which consists of mobile devices, nearby cloudlets and public cloud services, to improve the performance and availability of the MCC services. The effect of the mobile device context (e.g., network conditions) on offloading decisions is studied by proposing a context-aware offloading decision algorithm aiming to provide code offloading decisions at runtime on selecting wireless medium and appropriate cloud resources for offloading. We also investigate failure detection and recovery policies for our mCloud system. We explain in details the design and implementation of the mCloud prototype framework. We conduct real experiments on the implemented system to evaluate the performance of the algorithm. Results indicate the system and embedded decision algorithm are able to provide decisions on selecting wireless medium and cloud resources based on different context of the mobile devices, and achieve significant reduction on makespan and energy, with the improved service availability when compared with existing offloading schemes.","1939-1374","","10.1109/TSC.2015.2511002","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7362223","Mobile cloud computing;code offloading framework;context-awareness","Cloud computing;Mobile communication;Mobile handsets;Context;Performance evaluation;Ad hoc networks;Wireless communication","","105","","36","IEEE","22 Dec 2015","1 Sept.-Oct. 2017","","IEEE","IEEE Journals"
