"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Physics of computing as an introduction to computer engineering","M. Wolf; S. Mukhopadhyay","School of ECE, Georgia Institute of Technology, Atlanta, GA; School of ECE, Georgia Institute of Technology, Atlanta, GA",2013 IEEE Frontiers in Education Conference (FIE),"19 Dec 2013","2013","","","657","660","This paper describes a new required course in the Georgia Tech computer engineering curriculum, ECE 3030, Physical Foundations of Computer Systems. Traditional introductory courses take a constructive approach to logic design and computer organization. 3030, in contrast, introduces the major physical concepts underlying computation. It shows how they determine basic properties of computers such as speed and energy consumption. It also explores design trade-offs by showing how changes that improve one type of property inevitably, due to physics, cause another useful property to degrade. The course emphasizes CMOS but many of its principles apply to other logic technologies as well. Students do not directly design logic or learn assembly language-for example, delay and energy consumption are studied for inverter chains. However, they have time in the course to study in detail the basic physical phenomena that underlie design choices in digital systems. Those principles help students absorb material in later classes such as VLSI design. 3030 introduces certain topics to students much earlier in the curriculum than is traditional. We believe that an early introduction to principles is important not just for students who become logic designers but for all computer engineers.","2377-634X","978-1-4673-5261-1","10.1109/FIE.2013.6684908","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6684908","logic design;computer architecture;delay;energy;reliability","Computers;Physics;Delays;Materials;Computer architecture;Reliability;Logic gates","","","","4","IEEE","19 Dec 2013","23-26 Oct. 2013","23-26 Oct. 2013","IEEE","IEEE Conferences"
"Analysis of the Subsume Relation between Software Architecture Testing Criteria","L. Lun; H. Xu","College of Computer Science and Information Engineering, Harbin Normal University, Harbin, China; College of Computer Science and Information Engineering, Harbin Normal University, Harbin, China",2008 International Conference on Computer Science and Software Engineering,"22 Dec 2008","2008","2","","698","701","Formalized testing is to improve quality of software product based on software architecture. It is an important research in the fields of software engineering. Testing criteria are conditions which software testing must satisfy. Therefore, the highly effective testing strategy is very important. This paper introduces pi Behavior Graph that describes software architecture. We propose seven testing coverage criteria from black-box and white-box perspectives and give its formal description in piBG respectively. Then, we discuss the subsume relation between testing criteria and build a CASE tool. We use TRMCS as a typical architecture model to illustrate our testing technology and analyze how the test paths are changing with the increasing numbers of clients from ldquothe fat customerrdquo perspective.","","978-0-7695-3336-0","10.1109/CSSE.2008.1144","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4722147","software architecture testing;testing criteria;subsume relation;test paths","Software architecture;Software testing;Computer science;Computer architecture;System testing;Software engineering;Educational institutions;Computer aided software engineering;Calculus;Connectors","","11","","20","IEEE","22 Dec 2008","12-14 Dec. 2008","12-14 Dec. 2008","IEEE","IEEE Conferences"
"A Design Method of Service-Oriented Software Architecture Description Language Supporting Performance Modeling","T. Zhang; J. Zhu; Y. Wang","Wuhan Technology and Business University, Wuhan, China; Wuhan Technology and Business University, Wuhan, China; Wuhan Technology and Business University, Wuhan, China",2023 IEEE International Conference on Image Processing and Computer Applications (ICIPCA),"27 Sep 2023","2023","","","339","345","In order to support the modeling and analysis of the performance of service-oriented software in the architecture design phase, this paper proposes a design method of service-oriented software architecture description language supporting performance modeling. Based on the mature architecture description language xADL and the operation characteristics of service-oriented software, this method proposes a design concept that can extend the structure and behavior of ADL, define the elements, parameters and their relationship of architecture performance modeling, and realize the accurate performance modeling of service-oriented software architecture.","","979-8-3503-1467-0","10.1109/ICIPCA59209.2023.10257706","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10257706","software architecture;ADL;performance modeling;service-oriented","Analytical models;Software architecture;Computational modeling;Design methodology;Image processing;Computer architecture;Computer applications","","1","","22","IEEE","27 Sep 2023","11-13 Aug. 2023","11-13 Aug. 2023","IEEE","IEEE Conferences"
"Graph-capsule construction toolset for data-flow computer architecture","Y. Shikunov; Y. Stepchenkov; D. Khilko; G. Orlov","Institute of Informatics Problems, Federal Research Center “Computer Science and Control” of the Russian Academy of Sciences, Moscow, Russia; Institute of Informatics Problems, Federal Research Center “Computer Science and Control” of the Russian Academy of Sciences, Moscow, Russia; Institute of Informatics Problems, Federal Research Center “Computer Science and Control” of the Russian Academy of Sciences, Moscow, Russia; Institute of Informatics Problems, Federal Research Center “Computer Science and Control” of the Russian Academy of Sciences, Moscow, Russia",2018 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering (EIConRus),"15 Mar 2018","2018","","","1419","1423","This paper covers the technical aspects of developing elements of methodology and software for multicore recurrent data-flow architecture. Nowadays capsule programming is similar to assembler: high efficiency accompanied by high complexity and unintuitiveness. We develop specialized toolset suite for creating and debugging software for hybrid architecture for recurrent signal processing called HARSP IDE. One of the toolsets included is the specialized data-flow graph builder that constructs graph-capsules. Automatic graph-capsule construction significantly reduces development complexity by providing visual overview of computational process and resource utilization. The paper covers development stages, architecture and functionality of graph builder. We show case the tool on Viterbi algorithm debugging.","","978-1-5386-4340-2","10.1109/EIConRus.2018.8317363","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8317363","data-flow architecture;recurrence;capsular programming","Programming;Software;Computer architecture;Tools;Libraries;Debugging;Visualization","","","","12","IEEE","15 Mar 2018","29 Jan.-1 Feb. 2018","29 Jan.-1 Feb. 2018","IEEE","IEEE Conferences"
"SASet: A Unified Approach for Modeling and Interaction of Multiple Architectures in Large Software Applications","H. Hristov","Computer Science and Engineering Department, Technical University of Varna, Varna, Bulgaria",2025 International Conference Automatics and Informatics (ICAI),"14 Jan 2026","2025","","","255","260","This paper introduces the concept of the Software Architectures Set (SASet) as a logical and organizational unit designed to integrate and coordinate multiple architectures within one or more large-scale applications. Beyond architectures, SASet may also incorporate additional extended elements (EEs) such as patterns, technologies, frameworks, standards, methodologies and etc., forming a comprehensive architectural ecosystem. As a result, SASet can be regarded as a composite architecture, where the combined behavior of its elements defines the system-level qualities. A methodology for constructing and applying SASet is proposed, including phases of initialization, architecture (or EE) selection, relation definition and interaction mechanisms. The proposed concept has the potential to make a substantial contribution to the evolution of architectural engineering especially toward large scale software systems. The primary objective of SASet is to replace the notion of a single architecture in methodologies, tools and analytical frameworks, thereby enabling them to address systems composed of multiple architectures and EEs.","","979-8-3315-8611-9","10.1109/ICAI67591.2025.11324709","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11324709","Software Architecture;Composite Architecture;Architecture Coordination;Architecture Configuration","Analytical models;Systematics;Software architecture;Ecosystems;Software systems;Complexity theory;Software measurement;Informatics;Standards;Periodic structures","","","","21","IEEE","14 Jan 2026","9-11 Oct. 2025","9-11 Oct. 2025","IEEE","IEEE Conferences"
"Change Propagation for Assessing Design Quality of Software Architectures","I. Shaik; W. Abdelmoez; R. Gunnalan; M. Shereshevsky; A. Zeid; H. H. Ammar; A. Mili; C. Fuhrman","Lane Department of Computer Science, West Virginia University, Morgantown, WV, USA; Lane Department of Computer Science, West Virginia University, Morgantown, WV, USA; Lane Department of Computer Science, West Virginia University, Morgantown, WV, USA; Lane Department of Computer Science, West Virginia University, Morgantown, WV, USA; Lane Department of Computer Science, West Virginia University, Morgantown, WV, USA; Lane Department of Computer Science, West Virginia University, Morgantown, WV, USA; New Jersey Institute of Technology, College of Computer Science and Technology, Newark, NJ, USA; Department of Software and IT Engineering, Ecole de technologie supérieure, Montreal, Canada",5th Working IEEE/IFIP Conference on Software Architecture (WICSA'05),"24 Apr 2006","2005","","","205","208","The study of software architectures is gaining importance due to its role in various aspects of software engineering such as product line engineering, component based software engineering and other emerging paradigms. With the increasing emphasis on design patterns, the traditional practice of ad-hoc software construction is slowly shifting towards pattern-oriented development. Various architectural attributes like error propagation, change propagation, and requirements propagation, provide a wealth of information about software architectures. In this paper, we show that change propagation probability (CP) is helpful and effective in assessing the design quality of software architectures. We study two different architectures (one that employs patterns versus one that does not) for the same application. We also analyze and compare change propagation metric with respect to other coupling-based metrics.","","0-7695-2548-2","10.1109/WICSA.2005.21","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620112","","Software design;Software quality;Computer architecture;Software architecture;Software safety;NASA;Computer science;Space technology;Software engineering;Application software","","3","","5","IEEE","24 Apr 2006","6-10 Nov. 2005","6-10 Nov. 2005","IEEE","IEEE Conferences"
"Application of Software Architecture for the Basic Education Information Platform","Z. -m. Zhu","Department of Computer Science and Technology, Huanggang Normal University, Huanggang, China",2009 2nd IEEE International Conference on Computer Science and Information Technology,"11 Sep 2009","2009","","","64","67","The requirement of primary and secondary schools and administrative departments of basic education is analyzed in this paper firstly. Then, a model of the requirements of the basic education information platform based on UML is given. In order to guarantee the reliability and scalability, the system is designed based on three-tier C/S and B/S hybrid software architecture. Finally, the application of pipe-filter architecture in the information publication subsystem is introduced. This paper shows if a complex information processing system designed based on advanced software architecture, the quality and delivery on time can be expected.","","978-1-4244-4519-6","10.1109/ICCSIT.2009.5234613","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5234613","software architecture;UML;Pipes Filters","Application software;Software architecture;Computer architecture;Computer science education;Educational institutions;Programming;Unified modeling language;Software quality;Software systems;Software design","","","","9","IEEE","11 Sep 2009","8-11 Aug. 2009","8-11 Aug. 2009","IEEE","IEEE Conferences"
"Software Architecture Review: The State of Practice","M. A. Babar; I. Gorton","Lero-Irish Software Engineering Research Centre, Ireland; Pacific Northwest National Laboratory, USA",Computer,"17 Jul 2009","2009","42","7","26","32","Architecture reviews are an effective way of ensuring design quality and addressing architectural concerns. However, the software engineering community rarely adopts the methods and techniques available to support disciplined architecture review processes.","1558-0814","","10.1109/MC.2009.233","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5165523","Software architecture;Architecture reviews;Surveys","Software architecture;Computer architecture;Demography;Software engineering;Prototypes;Sampling methods;ISO standards;Laboratories;Software prototyping;Computer industry","","40","","15","IEEE","17 Jul 2009","July 2009","","IEEE","IEEE Magazines"
"Exploring the Potential Benefits of Alternative Quantum Computing Architectures","A. Deb; G. W. Dueck; R. Wille","School of Electronics Engineering, KIIT University, Bhubaneswar, India; Department of Computer Science, University of New Brunswick, Fredericton, Canada; Institute for Integrated Circuits, Johannes Kepler Universitat Linz, Linz, Austria",IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,"19 Aug 2021","2021","40","9","1825","1835","Noisy intermediate scale quantum (NISQ) computers are becoming a reality thanks to the recent advances made by researchers who physically build such systems. In order to execute corresponding quantum algorithms (usually provided in terms of quantum circuits), certain physical constraints in the architectures need to be satisfied. More precisely, physical constraints restrict the possible interactions between qubits which frequently result in cases where qubits which are supposed to interact in a quantum circuit are not allowed to interact on the physical device. Thus far, this is addressed by dedicated methods that map the logical quantum circuit to a physical realization and satisfy the constraints by inserting further operations. This leads to additional costs which harm the fidelity of the circuit and, hence, urgently need to be avoided. Unfortunately, current state-of-the-art approaches for this mapping process take the existing architectures as invariant and only try to reduce the number of additionally needed operations. In contrast, (slight) changes in the, respectively, given architectures (which still keep the underlying physical constraints satisfied) might be possible and may allow for even better (i.e., less costly) mappings. But this potential has not been investigated yet. In this work, we explore this potential. More precisely, we introduce several schemes for generating alternative coupling graphs (and, by this, quantum computing architectures) that still might be able to satisfy physical constraints but, at the same time, allow for a more efficient realization of the desired quantum functionality. Evaluations confirm the potential of those alternative coupling graphs and demonstrate that they can reduce the mapping overhead by up to 60% in the best case and up to almost 40% on average.","1937-4151","","10.1109/TCAD.2020.3032072","LIT Secure and Correct Systems Lab; State of Upper Austria as well as by BMK, BMDW; State of Upper Austria in the Frame of the COMET Programme Managed by FFG; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9229178","Coupling graph;IBM QX architecture;quantum architecture","Qubit;Logic gates;Computer architecture;Couplings;Computers","","12","","63","IEEE","19 Oct 2020","Sept. 2021","","IEEE","IEEE Journals"
"Towards Implementing Product Line Architecture","Y. Zheng; C. Cu","Department of Computer Science and Electrical Engineering, University of Missouri - Kansas City, Kansas City, Missouri, USA; Department of Computer Science and Electrical Engineering, University of Missouri - Kansas City, Kansas City, Missouri, USA",2016 IEEE/ACM 1st International Workshop on Bringing Architectural Design Thinking Into Developers' Daily Activities (BRIDGE),"9 Jan 2017","2016","","","5","10","A primary challenge involved in implementing product line architecture is realization of the included variation points (e.g. alternative components, optional interfaces) in source code. Existing architecture implementation techniques are focused on single system development. Software variability implementation techniques such as inheritance and overloading mainly support fine-grained variations at the programming language level. In this paper, we present a novel approach to implementing product line architecture. It combines a code generation and separation pattern with an architecture-based code annotation technique. It can support product line variability in platforms, functions, and implementation mechanisms that are at different degrees of granularity. The goal is to maintain architecture-implementation conformance and increase code reusability.","","978-1-4503-4153-0","10.1145/2896935.2896939","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7809462","Architecture implementation;software variability implementation;architecture-implementation conformance","Programmable logic arrays;Computer architecture;Software;Object oriented modeling;Urban areas;Computer languages;Software architecture","","","","30","","9 Jan 2017","17-17 May 2016","17-17 May 2016","IEEE","IEEE Conferences"
"E-Automation and the Development of Substation Automation Architecture","H. Li; Z. Chen","Changsha University of Science and Technology, Changsha, Hunan, CN; Changsha Univ. of Sci. & Technol., Changsha",2008 International Conference on Intelligent Computation Technology and Automation (ICICTA),"28 Oct 2008","2008","1","","1044","1047","This article outlines several structure models of the substation automation system, and does a brief summary and comparison. Next, it introduces the new concept of comprehensive automation of electric power system - e-automation, in detail analyzes its hardware architecture and software architecture. At last, this paper presents the development trend of the structure of substation automation system.","","978-0-7695-3357-5","10.1109/ICICTA.2008.413","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4659649","e-automation;multi-agent system;power system automation;architecture","Substation automation;Computer architecture;Maintenance;Communications technology;Communication system control;Central Processing Unit;Substation protection;Automatic control;Scalability;Power system reliability","","1","1","6","IEEE","28 Oct 2008","20-22 Oct. 2008","20-22 Oct. 2008","IEEE","IEEE Conferences"
"A New Array Fabric for Coarse-Grained Reconfigurable Architecture","Y. Kim; R. N. Mahapatra","Embedded Systems & Co-Design Group, Department of Computer Science, Texas A and M University, College Station, TX, USA; Embedded Systems & Co-Design Group, Department of Computer Science, Texas A and M University, College Station, TX, USA","2008 11th EUROMICRO Conference on Digital System Design Architectures, Methods and Tools","7 Nov 2008","2008","","","584","591","Coarse-grained reconfigurable architectures (CGRA) employ square or rectangular arrays composed of many computational resources for high performance. Though these array fabrics are mostly suitable for embedded systems including multimedia applications, they occupy large area and consume much power. Therefore, reducing area and power of CGRA is necessary for the reconfigurable architectures to be used as a competitive IP core in embedded systems. In this paper, we propose a new array fabric for designing CGRA to reduce area and power consumption without any performance degradation. This cost-effective approach is able to reduce the array size through efficient arrangement of array components and their inter-connections. Experimental results show that for multimedia applications, the proposed array fabric reduces area up to 40.32% and saves power by up to 28.35 % when compared with the existing CGRA architecture.","","978-0-7695-3277-6","10.1109/DSD.2008.67","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4669288","System on Chip;Embedded Systems;Reconfiguable Architecture","Fabrics;Reconfigurable architectures;Embedded system;Energy consumption;Computer architecture;Design methodology;Degradation;Hardware;Costs;Digital systems","","9","","14","IEEE","7 Nov 2008","3-5 Sept. 2008","3-5 Sept. 2008","IEEE","IEEE Conferences"
"Service-Oriented Architecture and Process Modeling","M. Mohammadi; M. Mukhtar","Computer Department, Esfarayen University of Technology, Esfarayen, Iran; Information Science and Technology, Universiti Kebangsaan Malaysia, Kebangsaan, Malaysia",2018 International Conference on Information Technologies (InfoTech),"28 Oct 2018","2018","","","1","4","Today enterprises are enforced to use new models for the interpretability and combination of the procedures and services because of business world uncertainties. Thus, enterprises have, over time, shifted towards IT-based business procedures on basis of Serviceoriented Architecture (SOA) to enhance the agility, combination, and flexibility of IT-based uses in enterprise networks. Therefore, enterprises have started to implement integrated information systems for supporting their business procedures. In order to this effect, SOA, as an extremely capable paradigm in IT, has been progressively applied in Business Process Management (BPM) and enterprise information systems by the Web service technologies. This has aided the achievement of needed agility and flexibility for inter-organizational networks. The purpose of current study is to review the basic concepts of SOA and to recognize the mechanism of SOA business process.","","978-1-5386-9521-0","10.1109/InfoTech.2018.8510730","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8510730","Service-oriented Architecture;Service-oriented modeling;Process modeling","Service-oriented architecture;Information systems;Task analysis;Semantics;Computer architecture;Conferences","","6","","36","IEEE","28 Oct 2018","20-21 Sept. 2018","20-21 Sept. 2018","IEEE","IEEE Conferences"
"Java based architecture for grid applications","A. Guerriero; C. C. Pasquale; F. Ragni","Politecnico di Bari, Bari, Italy; Politecnico di Bari, Bari, Italy; Politecnico di Bari, Bari, Italy","2009 IEEE International Conference on Virtual Environments, Human-Computer Interfaces and Measurements Systems","5 Jun 2009","2009","","","355","359","Environments that integrate network computer into global computing resources have been studied since the development of Internet. In order to provide a platform independent approach to high-performance network computing, several Java-based implementations have been developed. Java overcomes the issue of maintaining different binary codes, multiple execution environments, and complex architectures. It offers the basic infrastructure to integrate computers resources connected to Internet into a distributed computational resource and allows parallel applications execution on different O.S. environment. In this paper we discuss the design and implementation of a network computing prototype system based on Java technology. The proposed multi level architecture uses the Agent paradigm to manage resources and to develop a user friendly interface to share resources in the grid.","1944-9410","978-1-4244-3808-2","10.1109/VECIMS.2009.5068924","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5068924","human computer interaction;distributed environment;grid middleware;multi agent system","Java;Computer networks;Computer architecture;Application software;Concurrent computing;Distributed computing;IP networks;Binary codes;Internet;Prototypes","","4","","11","IEEE","5 Jun 2009","11-13 May 2009","11-13 May 2009","IEEE","IEEE Conferences"
"Dual-Core Architecture for Dynamic Binary Translation System: Tradeoff between Frequency and Bandwidth","X. Fan; S. Li; W. Zhiying","State Key Laboratory of High Performance Computing, School of Computer, National University of Defense Technology, Changsha, China; State Key Laboratory of High Performance Computing, School of Computer, National University of Defense Technology, Changsha, China; State Key Laboratory of High Performance Computing, School of Computer, National University of Defense Technology, Changsha, China",2012 Fourth International Conference on Computational and Information Sciences,"13 Sep 2012","2012","","","989","992","Traditional DBT system is hard to accelerate by introducing a customized processor core because the startup overhead is hard to eliminate. In this paper, we concentrate on how to choose a suitable layout of the DBT core in a dual-core system. We analyze the tradeoff between the frequency and the memory bandwidth of the DBT core through an analytical model, and simulated 4 different and usual layouts of dual-core DBT in experiments. Finally, the validation of our model is verified through experimental results: the dual-core DBT framework can sharply reduce the startup overhead and speedup the translation-execution process by about 12%. Moreover, we also found the relationship between the code expand rate and the communication overhead: the performance of a program with high code expand rate is not sensitive to the communication speed of the platform.","","978-1-4673-2406-9","10.1109/ICCIS.2012.133","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6300780","computer architecture;dynamic binary translation;parallel computing;customized core;multi-core","Layout;Bandwidth;Mathematical model;Equations;Message systems;Computer architecture;Analytical models","","1","","11","IEEE","13 Sep 2012","17-19 Aug. 2012","17-19 Aug. 2012","IEEE","IEEE Conferences"
"A Safety Architecture for Centralized E/E Architectures","V. Bandur; V. Pantelic; T. Tomashevskiy; M. Lawford","McMaster Centre for Software Certification, McMaster University, Hamilton, Ontario, Canada; McMaster Centre for Software Certification, McMaster University, Hamilton, Ontario, Canada; McMaster Centre for Software Certification, McMaster University, Hamilton, Ontario, Canada; McMaster Centre for Software Certification, McMaster University, Hamilton, Ontario, Canada",2021 51st Annual IEEE/IFIP International Conference on Dependable Systems and Networks Workshops (DSN-W),"4 Aug 2021","2021","","","67","70","A safety architecture for domain-centralized E/E (Electric and/or Electronic) architectures is proposed to specifically address the scenario where the domain controller of a centralized vehicle domain fails catastrophically. The proposed architecture is based on decentralized control implementing a functional fallback strategy that is distributed over the remaining functioning ECUs in the affected domain. The safety architecture is also applicable to cross-domain E/E architectures.","2325-6664","978-1-6654-3950-3","10.1109/DSN-W52860.2021.00022","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9502435","Domain control;safety architecture;fail-operational;centralized automotive E/E architecture;functional safety","Intelligent actuators;Computer architecture;Switches;Logic gates;Software;Safety;Synchronization","","8","","13","IEEE","4 Aug 2021","21-24 June 2021","21-24 June 2021","IEEE","IEEE Conferences"
"A Software Architecture for Developing Distributed Games that Teach Coding and Algorithmic Thinking","N. Paspallis; N. Kasenides; A. Piki","School of Sciences, Univ. of Central Lancashire–Cyprus, Larnaca, Cyprus; School of Sciences, Univ. of Central Lancashire–Cyprus, Larnaca, Cyprus; School of Sciences, Univ. of Central Lancashire–Cyprus, Larnaca, Cyprus","2022 IEEE 46th Annual Computers, Software, and Applications Conference (COMPSAC)","10 Aug 2022","2022","","","101","110","This paper presents an architecture for building multi player games that aim to teach coding skills and promote algorithmic thinking. The main requirements for the architecture are to enable quick and affordable development and deployment, support commodity client devices, and enable multiplayer, com-petitive gameplay. By demonstrating an evaluation case study, we show how the proposed architecture achieves these requirements. At its core, it realizes a distributed model extending the client-server paradigm, where multiple players can independently train, then compete in a multiplayer mode using a shared, cloud-based server. While the architecture is validated with a specific maze-themed case study game, we argue that the main principles of this approach can be reused to a wider range of multi player, educational games.","0730-3157","978-1-6654-8810-5","10.1109/COMPSAC54236.2022.00023","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9842638","software architecture;middleware;computer science education;gamification","Software architecture;Architecture;Conferences;Software algorithms;Buildings;Games;Computer architecture","","4","","41","IEEE","10 Aug 2022","27 June-1 July 2022","27 June-1 July 2022","IEEE","IEEE Conferences"
"A mid-texturing pixel rasterization pipeline architecture for 3D rendering processors","Woo-Chen Park; Kil-Whan Lee; Il-San Kim; Tack-Don Han; Sung-Bong Yang","Media System Laboratory, Department of Computer Science, Yonsei University, Seoul, South Korea; Media System Laboratory, Department of Computer Science, Yonsei University, Seoul, South Korea; Media System Laboratory, Department of Computer Science, Yonsei University, Seoul, South Korea; Media System Laboratory, Department of Computer Science, Yonsei University, Seoul, South Korea; Media System Laboratory, Department of Computer Science, Yonsei University, Seoul, South Korea","Proceedings IEEE International Conference on Application- Specific Systems, Architectures, and Processors","7 Nov 2002","2002","","","173","182","As a 3D scene becomes increasingly complex and the screen resolution increases, the design of effective memory architecture is one of the most important issues for 3D rendering processors. We propose a pixel rasterization architecture, which performs a depth test operation twice, before and after texture mapping. The proposed architecture eliminates memory bandwidth waste caused by fetching unnecessary obscured texture data, by performing the depth test before texture mapping. The proposed architecture reduces the miss penalties of the pixel cache by using a pre-fetch scheme - that is, a frame memory access, due to a cache miss at the first depth test, is done simultaneously with texture mapping. The proposed pixel rasterization architecture achieves memory bandwidth effectiveness and reduces power consumption, producing high-performance gains.","2160-0511","0-7695-1712-9","10.1109/ASAP.2002.1030717","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1030717","","Pipelines;Testing;Computer architecture;Memory architecture;Bandwidth;Performance evaluation;Rendering (computer graphics);Traffic control;Laboratories;Computer science","","1","","13","IEEE","7 Nov 2002","17-19 July 2002","17-19 July 2002","IEEE","IEEE Conferences"
"An effective memory-processor integrated architecture for computer vision","Youngsik Kim; Tack-Don Han; Shin-Dug Kim; Sung-Bong Yang","Department of Computer Science, Yonsei University, Seoul, South Korea; Department of Computer Science, Yonsei University, Seoul, South Korea; Department of Computer Science, Yonsei University, Seoul, South Korea; Department of Computer Science, Yonsei University, Seoul, South Korea",Proceedings of the 1997 International Conference on Parallel Processing (Cat. No.97TB100162),"6 Aug 2002","1997","","","266","269","In this paper an effective memory-processor integrated architecture, called memory based processor array (MPA), for computer vision is proposed. The MPA can be easily attached into any host system via memory interface. In order to measure the impact of the memory interface structure an analytical model is derived. The performance improvement on the proposed model for the memory interface architecture of the MPA system can be 6%/spl sim/40% for vision tasks consisting of sequential and data parallel tasks. The asymptotic time complexities of the mapping algorithms are evaluated to verify the cost-effectiveness and the efficiency of the MPA system.","0190-3918","0-8186-8108-X","10.1109/ICPP.1997.622654","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=622654","","Computer architecture;Memory architecture;Computer vision;Analytical models;System buses;Decoding;Computer science;Bandwidth;Parallel processing;Read-write memory","","1","1","9","IEEE","6 Aug 2002","11-15 Aug. 1997","11-15 Aug. 1997","IEEE","IEEE Conferences"
"Resource Optimization in Edge Through Microkernel Architecture","K. Nandy; S. SM; A. Bhadauria; S. Upadhyay","Siemens Advanta, Siemens Technology and Services Pvt Ltd, Bangalore, India; Siemens Advanta, Siemens Technology and Services Pvt Ltd, Bangalore, India; Siemens Advanta, Siemens Technology and Services Pvt Ltd, Bangalore, India; Siemens Advanta, Siemens Technology and Services Pvt Ltd, Bangalore, India",2024 IEEE 21st International Conference on Software Architecture Companion (ICSA-C),"21 Aug 2024","2024","","","362","367","This paper explores the evolution of application architectures in the context of edge computing, tracing a journey from monolith to microservices and finally arriving at a microkernel-based approach. The initial challenge involved containerizing monolithic applications for deployment on low-powered edge devices, where resource constraints and maintenance issues pose significant hurdles. The transition to microservices within application boundaries addressed some concerns but introduced new challenges related to increased resource consumption. Recognizing the need for further optimization, the paper discusses the adoption of a microkernel architecture as a strategic solution. This architecture allows on-demand loading of required plugins, enabling the dynamic activation of specific features. The in-process nature of these plugins fosters faster execution and communication, proving crucial for efficient resource utilization on devices with limited processing power. The paper details the microkernel architecture's implementation, emphasizing the loading of plugins on demand and the resulting benefits in terms of memory footprint and execution speed. Results from practical applications illustrate significant improvements in resource efficiency compared to previous architectures. The microkernel approach not only addresses the challenges posed by microservices but also aligns well with the unique demands of edge computing.","2768-4288","979-8-3503-6625-9","10.1109/ICSA-C63560.2024.00065","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628249","Edge computing;Industrial Edge;Microkernel architecture;Monolith to microservices;Resource optimization;On-demand plugin","Software architecture;Scalability;Loading;Microservice architectures;Computer architecture;Aerodynamics;Maintenance","","","","27","IEEE","21 Aug 2024","4-8 June 2024","4-8 June 2024","IEEE","IEEE Conferences"
